"Country","Date","Total_Deaths","Per_Million_Total_Deaths"
"Lithuania",2020-03-09,NA,NA
"Lithuania",2020-03-10,NA,NA
"Lithuania",2020-03-11,0,0
"Lithuania",2020-03-12,0,0
"Lithuania",2020-03-13,NA,NA
"Lithuania",2020-03-14,0,0
"Lithuania",2020-03-15,0,0
"Lithuania",2020-03-16,0,0
"Lithuania",2020-03-17,0,0
"Lithuania",2020-03-18,0,0
"Lithuania",2020-03-19,0,0
"Lithuania",2020-03-20,0,0
"Lithuania",2020-03-21,1,0.367
"Lithuania",2020-03-22,1,0.367
"Lithuania",2020-03-23,1,0.367
"Lithuania",2020-03-24,1,0.367
"Lithuania",2020-03-25,2,0.735
"Lithuania",2020-03-26,4,1.469
"Lithuania",2020-03-27,4,1.469
"Lithuania",2020-03-28,5,1.837
"Lithuania",2020-03-29,7,2.571
"Lithuania",2020-03-30,7,2.571
"Lithuania",2020-03-31,7,2.571
"Lithuania",2020-04-01,7,2.571
"Lithuania",2020-04-02,8,2.939
"Lithuania",2020-04-03,9,3.306
"Lithuania",2020-04-04,9,3.306
"Lithuania",2020-04-05,9,3.306
"Lithuania",2020-04-06,13,4.775
"Lithuania",2020-04-07,14,5.143
"Lithuania",2020-04-08,15,5.51
"Lithuania",2020-04-09,15,5.51
"Lithuania",2020-04-10,15,5.51
"Lithuania",2020-04-11,17,6.245
"Lithuania",2020-04-12,23,8.449
"Lithuania",2020-04-13,24,8.816
"Lithuania",2020-04-14,24,8.816
"Lithuania",2020-04-15,24,8.816
"Lithuania",2020-04-16,29,10.653
"Lithuania",2020-04-17,32,11.755
"Lithuania",2020-04-18,33,12.122
"Lithuania",2020-04-19,33,12.122
"Lithuania",2020-04-20,36,13.224
"Lithuania",2020-04-21,37,13.591
"Lithuania",2020-04-22,38,13.959
"Lithuania",2020-04-23,38,13.959
"Lithuania",2020-04-24,40,14.694
"Lithuania",2020-04-25,40,14.694
"Lithuania",2020-04-26,41,15.061
"Lithuania",2020-04-27,41,15.061
"Lithuania",2020-04-28,41,15.061
"Lithuania",2020-04-29,44,16.163
"Lithuania",2020-04-30,45,16.53
"Lithuania",2020-05-01,45,16.53
"Lithuania",2020-05-02,45,16.53
"Lithuania",2020-05-03,46,16.898
"Lithuania",2020-05-04,46,16.898
"Lithuania",2020-05-05,46,16.898
"Lithuania",2020-05-06,46,16.898
"Lithuania",2020-05-07,48,17.632
"Lithuania",2020-05-08,49,18
"Lithuania",2020-05-09,49,18
"Lithuania",2020-05-10,50,18.367
"Lithuania",2020-05-11,50,18.367
"Lithuania",2020-05-12,50,18.367
"Lithuania",2020-05-13,50,18.367
"Lithuania",2020-05-14,54,19.836
"Lithuania",2020-05-15,54,19.836
"Lithuania",2020-05-16,54,19.836
"Lithuania",2020-05-17,55,20.204
"Lithuania",2020-05-18,56,20.571
"Lithuania",2020-05-19,59,21.673
"Lithuania",2020-05-20,60,22.04
"Lithuania",2020-05-21,60,22.04
"Lithuania",2020-05-22,61,22.408
"Lithuania",2020-05-23,61,22.408
"Lithuania",2020-05-24,63,23.142
"Lithuania",2020-05-25,63,23.142
"Lithuania",2020-05-26,63,23.142
"Lithuania",2020-05-27,65,23.877
"Lithuania",2020-05-28,66,24.244
"Lithuania",2020-05-29,68,24.979
"Lithuania",2020-05-30,68,24.979
"Lithuania",2020-05-31,70,25.714
"Lithuania",2020-06-01,70,25.714
"Lithuania",2020-06-02,70,25.714
"Lithuania",2020-06-03,71,26.081
"Lithuania",2020-06-04,71,26.081
"Lithuania",2020-06-05,71,26.081
"Lithuania",2020-06-06,71,26.081
"Lithuania",2020-06-07,71,26.081
"Lithuania",2020-06-08,71,26.081
"Lithuania",2020-06-09,71,26.081
"Lithuania",2020-06-10,72,26.448
"Lithuania",2020-06-11,74,27.183
"Lithuania",2020-06-12,74,27.183
"Lithuania",2020-06-13,74,27.183
"Lithuania",2020-06-14,75,27.55
"Lithuania",2020-06-15,75,27.55
"Lithuania",2020-06-16,76,27.918
"Lithuania",2020-06-17,76,27.918
"Lithuania",2020-06-18,76,27.918
"Lithuania",2020-06-19,76,27.918
"Lithuania",2020-06-20,76,27.918
"Lithuania",2020-06-21,76,27.918
"Lithuania",2020-06-22,76,27.918
"Lithuania",2020-06-23,76,27.918
"Lithuania",2020-06-24,77,28.285
"Lithuania",2020-06-25,78,28.652
"Lithuania",2020-06-26,78,28.652
"Lithuania",2020-06-27,78,28.652
"Lithuania",2020-06-28,78,28.652
"Lithuania",2020-06-29,78,28.652
"Lithuania",2020-06-30,78,28.652
"Lithuania",2020-07-01,78,28.652
"Lithuania",2020-07-02,78,28.652
"Lithuania",2020-07-03,78,28.652
"Lithuania",2020-07-04,79,29.02
"Lithuania",2020-07-05,79,29.02
"Lithuania",2020-07-06,79,29.02
"Lithuania",2020-07-07,79,29.02
"Lithuania",2020-07-08,79,29.02
"Lithuania",2020-07-09,79,29.02
"Lithuania",2020-07-10,79,29.02
"Lithuania",2020-07-11,79,29.02
"Lithuania",2020-07-12,79,29.02
"Lithuania",2020-07-13,79,29.02
"Lithuania",2020-07-14,79,29.02
"Lithuania",2020-07-15,79,29.02
"Lithuania",2020-07-16,79,29.02
"Lithuania",2020-07-17,79,29.02
"Lithuania",2020-07-18,79,29.02
"Lithuania",2020-07-19,80,29.387
"Lithuania",2020-07-20,80,29.387
"Lithuania",2020-07-21,80,29.387
"Lithuania",2020-07-22,80,29.387
"Lithuania",2020-07-23,80,29.387
"Lithuania",2020-07-24,80,29.387
"Lithuania",2020-07-25,80,29.387
"Lithuania",2020-07-26,80,29.387
"Lithuania",2020-07-27,80,29.387
"Lithuania",2020-07-28,80,29.387
"Lithuania",2020-07-29,80,29.387
"Lithuania",2020-07-30,80,29.387
"Lithuania",2020-07-31,80,29.387
"Lithuania",2020-08-01,80,29.387
"Lithuania",2020-08-02,80,29.387
"Lithuania",2020-08-03,80,29.387
"Lithuania",2020-08-04,80,29.387
"Lithuania",2020-08-05,80,29.387
"Lithuania",2020-08-06,81,29.754
"Lithuania",2020-08-07,81,29.754
"Lithuania",2020-08-08,81,29.754
"Lithuania",2020-08-09,81,29.754
"Luxembourg",2019-12-31,0,0
"Luxembourg",2020-01-01,0,0
"Luxembourg",2020-01-02,0,0
"Luxembourg",2020-01-03,0,0
"Luxembourg",2020-01-04,0,0
"Luxembourg",2020-01-05,0,0
"Luxembourg",2020-01-06,0,0
"Luxembourg",2020-01-07,0,0
"Luxembourg",2020-01-08,0,0
"Luxembourg",2020-01-09,0,0
"Luxembourg",2020-01-10,0,0
"Luxembourg",2020-01-11,0,0
"Luxembourg",2020-01-12,0,0
"Luxembourg",2020-01-13,0,0
"Luxembourg",2020-01-14,0,0
"Luxembourg",2020-01-15,0,0
"Luxembourg",2020-01-16,0,0
"Luxembourg",2020-01-17,0,0
"Luxembourg",2020-01-18,0,0
"Luxembourg",2020-01-19,0,0
"Luxembourg",2020-01-20,0,0
"Luxembourg",2020-01-21,0,0
"Luxembourg",2020-01-22,0,0
"Luxembourg",2020-01-23,0,0
"Luxembourg",2020-01-24,0,0
"Luxembourg",2020-01-25,0,0
"Luxembourg",2020-01-26,0,0
"Luxembourg",2020-01-27,0,0
"Luxembourg",2020-01-28,0,0
"Luxembourg",2020-01-29,0,0
"Luxembourg",2020-01-30,0,0
"Luxembourg",2020-01-31,0,0
"Luxembourg",2020-02-01,0,0
"Luxembourg",2020-02-02,0,0
"Luxembourg",2020-02-03,0,0
"Luxembourg",2020-02-04,0,0
"Luxembourg",2020-02-05,0,0
"Luxembourg",2020-02-06,0,0
"Luxembourg",2020-02-07,0,0
"Luxembourg",2020-02-08,0,0
"Luxembourg",2020-02-09,0,0
"Luxembourg",2020-02-10,0,0
"Luxembourg",2020-02-11,0,0
"Luxembourg",2020-02-12,0,0
"Luxembourg",2020-02-13,0,0
"Luxembourg",2020-02-14,0,0
"Luxembourg",2020-02-15,0,0
"Luxembourg",2020-02-16,0,0
"Luxembourg",2020-02-17,0,0
"Luxembourg",2020-02-18,0,0
"Luxembourg",2020-02-19,0,0
"Luxembourg",2020-02-20,0,0
"Luxembourg",2020-02-21,0,0
"Luxembourg",2020-02-22,0,0
"Luxembourg",2020-02-23,0,0
"Luxembourg",2020-02-24,0,0
"Luxembourg",2020-02-25,0,0
"Luxembourg",2020-02-26,0,0
"Luxembourg",2020-02-27,0,0
"Luxembourg",2020-02-28,0,0
"Luxembourg",2020-02-29,0,0
"Luxembourg",2020-03-01,0,0
"Luxembourg",2020-03-02,0,0
"Luxembourg",2020-03-03,NA,NA
"Luxembourg",2020-03-04,NA,NA
"Luxembourg",2020-03-05,NA,NA
"Luxembourg",2020-03-06,NA,NA
"Luxembourg",2020-03-07,0,0
"Luxembourg",2020-03-08,NA,NA
"Luxembourg",2020-03-09,0,0
"Luxembourg",2020-03-10,NA,NA
"Luxembourg",2020-03-11,0,0
"Luxembourg",2020-03-12,0,0
"Luxembourg",2020-03-13,0,0
"Luxembourg",2020-03-14,1,1.598
"Luxembourg",2020-03-15,NA,NA
"Luxembourg",2020-03-16,1,1.598
"Luxembourg",2020-03-17,1,1.598
"Luxembourg",2020-03-18,1,1.598
"Luxembourg",2020-03-19,2,3.195
"Luxembourg",2020-03-20,4,6.39
"Luxembourg",2020-03-21,5,7.988
"Luxembourg",2020-03-22,8,12.78
"Luxembourg",2020-03-23,8,12.78
"Luxembourg",2020-03-24,8,12.78
"Luxembourg",2020-03-25,8,12.78
"Luxembourg",2020-03-26,8,12.78
"Luxembourg",2020-03-27,9,14.378
"Luxembourg",2020-03-28,15,23.963
"Luxembourg",2020-03-29,18,28.755
"Luxembourg",2020-03-30,21,33.548
"Luxembourg",2020-03-31,22,35.145
"Luxembourg",2020-04-01,23,36.743
"Luxembourg",2020-04-02,29,46.328
"Luxembourg",2020-04-03,30,47.925
"Luxembourg",2020-04-04,31,49.523
"Luxembourg",2020-04-05,31,49.523
"Luxembourg",2020-04-06,36,57.51
"Luxembourg",2020-04-07,41,65.498
"Luxembourg",2020-04-08,44,70.29
"Luxembourg",2020-04-09,46,73.485
"Luxembourg",2020-04-10,52,83.07
"Luxembourg",2020-04-11,54,86.265
"Luxembourg",2020-04-12,62,99.045
"Luxembourg",2020-04-13,66,105.435
"Luxembourg",2020-04-14,67,107.033
"Luxembourg",2020-04-15,67,107.033
"Luxembourg",2020-04-16,69,110.228
"Luxembourg",2020-04-17,69,110.228
"Luxembourg",2020-04-18,72,115.02
"Luxembourg",2020-04-19,72,115.02
"Luxembourg",2020-04-20,73,116.618
"Luxembourg",2020-04-21,75,119.813
"Luxembourg",2020-04-22,78,124.605
"Luxembourg",2020-04-23,80,127.8
"Luxembourg",2020-04-24,83,132.593
"Luxembourg",2020-04-25,85,135.788
"Luxembourg",2020-04-26,85,135.788
"Luxembourg",2020-04-27,88,140.58
"Luxembourg",2020-04-28,88,140.58
"Luxembourg",2020-04-29,89,142.178
"Luxembourg",2020-04-30,89,142.178
"Luxembourg",2020-05-01,90,143.775
"Luxembourg",2020-05-02,92,146.97
"Luxembourg",2020-05-03,92,146.97
"Luxembourg",2020-05-04,96,153.361
"Luxembourg",2020-05-05,96,153.361
"Luxembourg",2020-05-06,96,153.361
"Luxembourg",2020-05-07,98,156.556
"Luxembourg",2020-05-08,100,159.751
"Luxembourg",2020-05-09,100,159.751
"Luxembourg",2020-05-10,101,161.348
"Luxembourg",2020-05-11,101,161.348
"Luxembourg",2020-05-12,101,161.348
"Luxembourg",2020-05-13,102,162.946
"Luxembourg",2020-05-14,103,164.543
"Luxembourg",2020-05-15,103,164.543
"Luxembourg",2020-05-16,104,166.141
"Luxembourg",2020-05-17,104,166.141
"Luxembourg",2020-05-18,107,170.933
"Luxembourg",2020-05-19,107,170.933
"Luxembourg",2020-05-20,109,174.128
"Luxembourg",2020-05-21,109,174.128
"Luxembourg",2020-05-22,109,174.128
"Luxembourg",2020-05-23,109,174.128
"Luxembourg",2020-05-24,109,174.128
"Luxembourg",2020-05-25,110,175.726
"Luxembourg",2020-05-26,110,175.726
"Luxembourg",2020-05-27,110,175.726
"Luxembourg",2020-05-28,110,175.726
"Luxembourg",2020-05-29,110,175.726
"Luxembourg",2020-05-30,110,175.726
"Luxembourg",2020-05-31,110,175.726
"Luxembourg",2020-06-01,110,175.726
"Luxembourg",2020-06-02,110,175.726
"Luxembourg",2020-06-03,110,175.726
"Luxembourg",2020-06-04,110,175.726
"Luxembourg",2020-06-05,110,175.726
"Luxembourg",2020-06-06,110,175.726
"Luxembourg",2020-06-07,110,175.726
"Luxembourg",2020-06-08,110,175.726
"Luxembourg",2020-06-09,110,175.726
"Luxembourg",2020-06-10,110,175.726
"Luxembourg",2020-06-11,110,175.726
"Luxembourg",2020-06-12,110,175.726
"Luxembourg",2020-06-13,110,175.726
"Luxembourg",2020-06-14,110,175.726
"Luxembourg",2020-06-15,110,175.726
"Luxembourg",2020-06-16,110,175.726
"Luxembourg",2020-06-17,110,175.726
"Luxembourg",2020-06-18,110,175.726
"Luxembourg",2020-06-19,110,175.726
"Luxembourg",2020-06-20,110,175.726
"Luxembourg",2020-06-21,110,175.726
"Luxembourg",2020-06-22,110,175.726
"Luxembourg",2020-06-23,110,175.726
"Luxembourg",2020-06-24,110,175.726
"Luxembourg",2020-06-25,110,175.726
"Luxembourg",2020-06-26,110,175.726
"Luxembourg",2020-06-27,110,175.726
"Luxembourg",2020-06-28,110,175.726
"Luxembourg",2020-06-29,110,175.726
"Luxembourg",2020-06-30,110,175.726
"Luxembourg",2020-07-01,110,175.726
"Luxembourg",2020-07-02,110,175.726
"Luxembourg",2020-07-03,110,175.726
"Luxembourg",2020-07-04,110,175.726
"Luxembourg",2020-07-05,110,175.726
"Luxembourg",2020-07-06,110,175.726
"Luxembourg",2020-07-07,110,175.726
"Luxembourg",2020-07-08,110,175.726
"Luxembourg",2020-07-09,110,175.726
"Luxembourg",2020-07-10,110,175.726
"Luxembourg",2020-07-11,110,175.726
"Luxembourg",2020-07-12,110,175.726
"Luxembourg",2020-07-13,111,177.323
"Luxembourg",2020-07-14,111,177.323
"Luxembourg",2020-07-15,111,177.323
"Luxembourg",2020-07-16,111,177.323
"Luxembourg",2020-07-17,111,177.323
"Luxembourg",2020-07-18,111,177.323
"Luxembourg",2020-07-19,111,177.323
"Luxembourg",2020-07-20,111,177.323
"Luxembourg",2020-07-21,111,177.323
"Luxembourg",2020-07-22,111,177.323
"Luxembourg",2020-07-23,111,177.323
"Luxembourg",2020-07-24,112,178.921
"Luxembourg",2020-07-25,112,178.921
"Luxembourg",2020-07-26,112,178.921
"Luxembourg",2020-07-27,112,178.921
"Luxembourg",2020-07-28,112,178.921
"Luxembourg",2020-07-29,113,180.518
"Luxembourg",2020-07-30,114,182.116
"Luxembourg",2020-07-31,114,182.116
"Luxembourg",2020-08-01,114,182.116
"Luxembourg",2020-08-02,114,182.116
"Luxembourg",2020-08-03,117,186.908
"Luxembourg",2020-08-04,118,188.506
"Luxembourg",2020-08-05,118,188.506
"Luxembourg",2020-08-06,118,188.506
"Luxembourg",2020-08-07,119,190.103
"Luxembourg",2020-08-08,119,190.103
"Luxembourg",2020-08-09,119,190.103
"Macedonia",2019-12-31,0,0
"Macedonia",2020-01-01,0,0
"Macedonia",2020-01-02,0,0
"Macedonia",2020-01-03,0,0
"Macedonia",2020-01-04,0,0
"Macedonia",2020-01-05,0,0
"Macedonia",2020-01-06,0,0
"Macedonia",2020-01-07,0,0
"Macedonia",2020-01-08,0,0
"Macedonia",2020-01-09,0,0
"Macedonia",2020-01-10,0,0
"Macedonia",2020-01-11,0,0
"Macedonia",2020-01-12,0,0
"Macedonia",2020-01-13,0,0
"Macedonia",2020-01-14,0,0
"Macedonia",2020-01-15,0,0
"Macedonia",2020-01-16,0,0
"Macedonia",2020-01-17,0,0
"Macedonia",2020-01-18,0,0
"Macedonia",2020-01-19,0,0
"Macedonia",2020-01-20,0,0
"Macedonia",2020-01-21,0,0
"Macedonia",2020-01-22,0,0
"Macedonia",2020-01-23,0,0
"Macedonia",2020-01-24,0,0
"Macedonia",2020-01-25,0,0
"Macedonia",2020-01-26,0,0
"Macedonia",2020-01-27,0,0
"Macedonia",2020-01-28,0,0
"Macedonia",2020-01-29,0,0
"Macedonia",2020-01-30,0,0
"Macedonia",2020-01-31,0,0
"Macedonia",2020-02-01,0,0
"Macedonia",2020-02-02,0,0
"Macedonia",2020-02-03,0,0
"Macedonia",2020-02-04,0,0
"Macedonia",2020-02-05,0,0
"Macedonia",2020-02-06,0,0
"Macedonia",2020-02-07,0,0
"Macedonia",2020-02-08,0,0
"Macedonia",2020-02-09,0,0
"Macedonia",2020-02-10,0,0
"Macedonia",2020-02-11,0,0
"Macedonia",2020-02-12,0,0
"Macedonia",2020-02-13,0,0
"Macedonia",2020-02-14,0,0
"Macedonia",2020-02-15,0,0
"Macedonia",2020-02-16,0,0
"Macedonia",2020-02-17,0,0
"Macedonia",2020-02-18,0,0
"Macedonia",2020-02-19,0,0
"Macedonia",2020-02-20,0,0
"Macedonia",2020-02-21,0,0
"Macedonia",2020-02-22,0,0
"Macedonia",2020-02-23,0,0
"Macedonia",2020-02-24,0,0
"Macedonia",2020-02-25,0,0
"Macedonia",2020-02-26,0,0
"Macedonia",2020-02-27,0,0
"Macedonia",2020-02-28,0,0
"Macedonia",2020-02-29,0,0
"Macedonia",2020-03-01,0,0
"Macedonia",2020-03-02,0,0
"Macedonia",2020-03-07,0,0
"Macedonia",2020-03-11,0,0
"Macedonia",2020-03-13,0,0
"Macedonia",2020-03-14,0,0
"Macedonia",2020-03-16,0,0
"Macedonia",2020-03-17,0,0
"Macedonia",2020-03-18,0,0
"Macedonia",2020-03-19,0,0
"Macedonia",2020-03-20,0,0
"Macedonia",2020-03-21,0,0
"Macedonia",2020-03-22,0,0
"Macedonia",2020-03-23,1,0.48
"Macedonia",2020-03-24,2,0.96
"Macedonia",2020-03-25,2,0.96
"Macedonia",2020-03-26,2,0.96
"Macedonia",2020-03-27,3,1.44
"Macedonia",2020-03-28,3,1.44
"Macedonia",2020-03-29,4,1.92
"Macedonia",2020-03-30,6,2.88
"Macedonia",2020-03-31,7,3.36
"Macedonia",2020-04-01,9,4.32
"Macedonia",2020-04-02,10,4.8
"Macedonia",2020-04-03,11,5.28
"Macedonia",2020-04-04,12,5.76
"Macedonia",2020-04-05,17,8.16
"Macedonia",2020-04-06,17,8.16
"Macedonia",2020-04-07,21,10.08
"Macedonia",2020-04-08,26,12.48
"Macedonia",2020-04-09,30,14.4
"Macedonia",2020-04-10,32,15.36
"Macedonia",2020-04-11,32,15.36
"Macedonia",2020-04-12,34,16.32
"Macedonia",2020-04-13,34,16.32
"Macedonia",2020-04-14,38,18.24
"Macedonia",2020-04-15,44,21.12
"Macedonia",2020-04-16,45,21.6
"Macedonia",2020-04-17,46,22.08
"Macedonia",2020-04-18,49,23.519
"Macedonia",2020-04-19,49,23.519
"Macedonia",2020-04-20,51,24.479
"Macedonia",2020-04-21,54,25.919
"Macedonia",2020-04-22,55,26.399
"Macedonia",2020-04-23,56,26.879
"Macedonia",2020-04-24,56,26.879
"Macedonia",2020-04-25,57,27.359
"Macedonia",2020-04-26,59,28.319
"Macedonia",2020-04-27,61,29.279
"Macedonia",2020-04-28,65,31.199
"Macedonia",2020-04-29,71,34.079
"Macedonia",2020-04-30,73,35.039
"Macedonia",2020-05-01,77,36.959
"Macedonia",2020-05-02,81,38.879
"Macedonia",2020-05-03,82,39.359
"Macedonia",2020-05-04,84,40.319
"Macedonia",2020-05-05,85,40.799
"Macedonia",2020-05-06,86,41.279
"Macedonia",2020-05-07,88,42.239
"Macedonia",2020-05-08,89,42.719
"Macedonia",2020-05-09,90,43.199
"Macedonia",2020-05-10,91,43.679
"Macedonia",2020-05-11,91,43.679
"Macedonia",2020-05-12,91,43.679
"Macedonia",2020-05-13,92,44.159
"Macedonia",2020-05-14,95,45.599
"Macedonia",2020-05-15,95,45.599
"Macedonia",2020-05-16,97,46.559
"Macedonia",2020-05-17,98,47.039
"Macedonia",2020-05-18,101,48.479
"Macedonia",2020-05-19,104,49.919
"Macedonia",2020-05-20,106,50.879
"Macedonia",2020-05-21,110,52.799
"Macedonia",2020-05-22,111,53.279
"Macedonia",2020-05-23,112,53.759
"Macedonia",2020-05-24,113,54.239
"Macedonia",2020-05-25,113,54.239
"Macedonia",2020-05-26,113,54.239
"Macedonia",2020-05-27,116,55.679
"Macedonia",2020-05-28,119,57.119
"Macedonia",2020-05-29,122,58.559
"Macedonia",2020-05-30,126,60.479
"Macedonia",2020-05-31,131,62.879
"Macedonia",2020-06-01,133,63.839
"Macedonia",2020-06-02,140,67.198
"Macedonia",2020-06-03,141,67.678
"Macedonia",2020-06-04,145,69.598
"Macedonia",2020-06-05,147,70.558
"Macedonia",2020-06-06,149,71.518
"Macedonia",2020-06-07,151,72.478
"Macedonia",2020-06-08,153,73.438
"Macedonia",2020-06-09,156,74.878
"Macedonia",2020-06-10,157,75.358
"Macedonia",2020-06-11,164,78.718
"Macedonia",2020-06-12,169,81.118
"Macedonia",2020-06-13,171,82.078
"Macedonia",2020-06-14,179,85.918
"Macedonia",2020-06-15,188,90.238
"Macedonia",2020-06-16,193,92.638
"Macedonia",2020-06-17,201,96.478
"Macedonia",2020-06-18,210,100.798
"Macedonia",2020-06-19,216,103.678
"Macedonia",2020-06-20,222,106.558
"Macedonia",2020-06-21,233,111.837
"Macedonia",2020-06-22,238,114.237
"Macedonia",2020-06-23,247,118.557
"Macedonia",2020-06-24,251,120.477
"Macedonia",2020-06-25,259,124.317
"Macedonia",2020-06-26,265,127.197
"Macedonia",2020-06-27,268,128.637
"Macedonia",2020-06-28,277,132.957
"Macedonia",2020-06-29,286,137.277
"Macedonia",2020-06-30,298,143.037
"Macedonia",2020-07-01,302,144.957
"Macedonia",2020-07-02,306,146.877
"Macedonia",2020-07-03,321,154.077
"Macedonia",2020-07-04,321,154.077
"Macedonia",2020-07-05,334,160.316
"Macedonia",2020-07-06,341,163.676
"Macedonia",2020-07-07,346,166.076
"Macedonia",2020-07-08,351,168.476
"Macedonia",2020-07-09,359,172.316
"Macedonia",2020-07-10,361,173.276
"Macedonia",2020-07-11,367,176.156
"Macedonia",2020-07-12,375,179.996
"Macedonia",2020-07-13,382,183.356
"Macedonia",2020-07-14,385,184.796
"Macedonia",2020-07-15,389,186.716
"Macedonia",2020-07-16,393,188.636
"Macedonia",2020-07-17,401,192.476
"Macedonia",2020-07-18,406,194.876
"Macedonia",2020-07-19,414,198.716
"Macedonia",2020-07-20,422,202.555
"Macedonia",2020-07-21,432,207.355
"Macedonia",2020-07-22,432,207.355
"Macedonia",2020-07-23,442,212.155
"Macedonia",2020-07-24,445,213.595
"Macedonia",2020-07-25,451,216.475
"Macedonia",2020-07-26,460,220.795
"Macedonia",2020-07-27,460,220.795
"Macedonia",2020-07-28,466,223.675
"Macedonia",2020-07-29,471,226.075
"Macedonia",2020-07-30,476,228.475
"Macedonia",2020-07-31,480,230.395
"Macedonia",2020-08-01,486,233.275
"Macedonia",2020-08-02,493,236.635
"Macedonia",2020-08-03,497,238.555
"Macedonia",2020-08-04,500,239.995
"Macedonia",2020-08-05,500,239.995
"Macedonia",2020-08-06,505,242.395
"Macedonia",2020-08-07,511,245.275
"Macedonia",2020-08-08,519,249.114
"Macedonia",2020-08-09,523,251.034
"Malta",2020-02-06,NA,NA
"Malta",2020-02-07,NA,NA
"Malta",2020-02-08,NA,NA
"Malta",2020-02-09,NA,NA
"Malta",2020-02-10,NA,NA
"Malta",2020-02-11,NA,NA
"Malta",2020-02-12,NA,NA
"Malta",2020-02-13,NA,NA
"Malta",2020-02-14,NA,NA
"Malta",2020-02-15,NA,NA
"Malta",2020-02-16,NA,NA
"Malta",2020-02-17,NA,NA
"Malta",2020-02-18,NA,NA
"Malta",2020-02-19,NA,NA
"Malta",2020-02-20,NA,NA
"Malta",2020-02-21,NA,NA
"Malta",2020-02-22,NA,NA
"Malta",2020-02-23,NA,NA
"Malta",2020-02-24,NA,NA
"Malta",2020-02-25,NA,NA
"Malta",2020-02-26,NA,NA
"Malta",2020-02-27,NA,NA
"Malta",2020-02-28,NA,NA
"Malta",2020-02-29,NA,NA
"Malta",2020-03-01,NA,NA
"Malta",2020-03-02,NA,NA
"Malta",2020-03-03,NA,NA
"Malta",2020-03-04,NA,NA
"Malta",2020-03-05,NA,NA
"Malta",2020-03-06,NA,NA
"Malta",2020-03-07,0,0
"Malta",2020-03-08,0,0
"Malta",2020-03-09,0,0
"Malta",2020-03-10,0,0
"Malta",2020-03-11,0,0
"Malta",2020-03-12,0,0
"Malta",2020-03-13,0,0
"Malta",2020-03-14,0,0
"Malta",2020-03-15,0,0
"Malta",2020-03-16,0,0
"Malta",2020-03-17,0,0
"Malta",2020-03-18,0,0
"Malta",2020-03-19,0,0
"Malta",2020-03-20,0,0
"Malta",2020-03-21,0,0
"Malta",2020-03-22,0,0
"Malta",2020-03-23,0,0
"Malta",2020-03-24,0,0
"Malta",2020-03-25,0,0
"Malta",2020-03-26,0,0
"Malta",2020-03-27,0,0
"Malta",2020-03-28,0,0
"Malta",2020-03-29,0,0
"Malta",2020-03-30,0,0
"Malta",2020-03-31,0,0
"Malta",2020-04-01,0,0
"Malta",2020-04-02,0,0
"Malta",2020-04-03,0,0
"Malta",2020-04-04,0,0
"Malta",2020-04-05,0,0
"Malta",2020-04-06,0,0
"Malta",2020-04-07,0,0
"Malta",2020-04-08,0,0
"Malta",2020-04-09,1,2.265
"Malta",2020-04-10,2,4.53
"Malta",2020-04-11,2,4.53
"Malta",2020-04-12,3,6.794
"Malta",2020-04-13,3,6.794
"Malta",2020-04-14,3,6.794
"Malta",2020-04-15,3,6.794
"Malta",2020-04-16,3,6.794
"Malta",2020-04-17,3,6.794
"Malta",2020-04-18,3,6.794
"Malta",2020-04-19,3,6.794
"Malta",2020-04-20,3,6.794
"Malta",2020-04-21,3,6.794
"Malta",2020-04-22,3,6.794
"Malta",2020-04-23,3,6.794
"Malta",2020-04-24,3,6.794
"Malta",2020-04-25,3,6.794
"Malta",2020-04-26,4,9.059
"Malta",2020-04-27,4,9.059
"Malta",2020-04-28,4,9.059
"Malta",2020-04-29,4,9.059
"Malta",2020-04-30,4,9.059
"Malta",2020-05-01,4,9.059
"Malta",2020-05-02,4,9.059
"Malta",2020-05-03,4,9.059
"Malta",2020-05-04,4,9.059
"Malta",2020-05-05,4,9.059
"Malta",2020-05-06,5,11.324
"Malta",2020-05-07,5,11.324
"Malta",2020-05-08,5,11.324
"Malta",2020-05-09,5,11.324
"Malta",2020-05-10,5,11.324
"Malta",2020-05-11,5,11.324
"Malta",2020-05-12,5,11.324
"Malta",2020-05-13,5,11.324
"Malta",2020-05-14,6,13.589
"Malta",2020-05-15,6,13.589
"Malta",2020-05-16,6,13.589
"Malta",2020-05-17,6,13.589
"Malta",2020-05-18,6,13.589
"Malta",2020-05-19,6,13.589
"Malta",2020-05-20,6,13.589
"Malta",2020-05-21,6,13.589
"Malta",2020-05-22,6,13.589
"Malta",2020-05-23,6,13.589
"Malta",2020-05-24,6,13.589
"Malta",2020-05-25,6,13.589
"Malta",2020-05-26,6,13.589
"Malta",2020-05-27,6,13.589
"Malta",2020-05-28,7,15.854
"Malta",2020-05-29,7,15.854
"Malta",2020-05-30,7,15.854
"Malta",2020-05-31,7,15.854
"Malta",2020-06-01,7,15.854
"Malta",2020-06-02,9,20.383
"Malta",2020-06-03,9,20.383
"Malta",2020-06-04,9,20.383
"Malta",2020-06-05,9,20.383
"Malta",2020-06-06,9,20.383
"Malta",2020-06-07,9,20.383
"Malta",2020-06-08,9,20.383
"Malta",2020-06-09,9,20.383
"Malta",2020-06-10,9,20.383
"Malta",2020-06-11,9,20.383
